1747067178.278621,0.5
1747067196.2875652,0.5,1
1747067198.2901425,2.1666666666666665,0
1747067199.7914004,2.1666666666666665,1
1747067201.4923327,2.1666666799121432,0
1747067202.9932408,2.1666666799121432,1
1747067204.7943056,2.351851878342805,0
1747067206.2954247,2.351851878342805,1
1747067208.0011656,2.4135802380832625,0
1747067209.5021296,2.4135802380832625,1
1747067211.2028718,2.4753086763154335,0
1747067212.7194226,2.4753086763154335,1
1747067214.6203744,2.5096022353414322,0
1747067216.12135,2.5096022353414322,1
1747067217.6221018,2.53475083463204,0
1747067219.123178,2.53475083463204,1
1747067221.251242,2.550754512524645,0
1747067222.752318,2.550754512524645,1
1747067224.3527997,2.56167768278918,0
1747067225.8539863,2.56167768278918,1
1747067227.6676219,2.5688750705427634,0
1747067229.1687887,2.5688750705427634,1
1747067230.9695857,2.573701539347791,0
1747067232.4709122,2.573701539347791,1
1747067233.9712381,2.576909833057133,0
1747067235.4724581,2.576909833057133,1
1747067237.4432461,2.579051830008099,0
1747067238.9442024,2.579051830008099,1
1747067240.5447555,2.5804787800161275,0
1747067242.045776,2.5804787800161275,1
1747067243.9467137,2.58143039297555,0
1747067245.4476047,2.58143039297555,1
1747067247.0531788,2.5820646940055627,0
1747067248.554146,2.5820646940055627,1
1747067250.6557493,2.5824876049618966,0
1747067252.156551,2.5824876049618966,1
1747067253.657027,2.5827694806609234,0
1747067255.1579175,2.5827694806609234,1
1747067257.059078,2.5829574556202917,0
1747067258.559959,2.5829574556202917,1
1747067260.060359,2.583082738553525,0
1747067261.5613377,2.583082738553525,1
1747067263.7629015,2.583166302255472,0
1747067265.2638593,2.583166302255472,1
1747067267.1649065,2.583221972323683,0
1747067268.6659307,2.583221972323683,1
1747067270.3665187,2.583259125662256,0
1747067271.8674247,2.583259125662256,1
1747067273.768522,2.583283828401701,0
1747067275.2798934,2.583283828401701,1
1747067276.7802005,2.5833003278255915,0
1747067278.281138,2.5833003278255915,1
1747067280.1822498,2.5833113112608745,0
1747067281.6830962,2.5833113112608745,1
1747067283.1833718,2.583318628157515,0
1747067284.6843462,2.583318628157515,1
1747067286.6854577,2.5833235307817124,0
1747067288.1864247,2.5833235307817124,1
1747067289.7869716,2.583326833919832,0
1747067291.287901,2.583326833919832,1
1747067292.9931378,2.583328968113048,0
1747067294.4945273,2.583328968113048,1
1747067296.3955905,2.5833303947665236,0
1747067297.8968349,2.5833303947665236,1
1747067299.697606,2.5833313471548407,0
1747067301.2153723,2.5833313471548407,1
1747067303.0162587,2.5833320619819116,0
1747067304.517159,2.5833320619819116,1
1747067306.1176507,2.583332459203321,0
1747067307.618551,2.583332459203321,1
1747067309.118813,2.583332750556177,0
1747067310.6197948,2.583332750556177,1
