1746798758.309105,False
1746798758.4371552,True
1746798764.5683854,False
1746798764.6308465,True
1746798769.673245,False
1746798769.7690556,True
1746798775.0493662,False
1746798775.1015725,True
1746798780.2109354,False
1746798780.263066,True
1746798785.11563,False
1746798785.3052819,True
1746798791.2836869,False
1746798791.4154115,True
1746798797.4901829,False
1746798797.7054374,True
1746798820.5828671,True
1746798820.5829763,True
1746798827.7674766,False
1746798827.9199948,True
